Branch Customer Nbr,Cust_Name,Vendor Nbr,Vendor Name,Sku,Invoice Number,Product Description 1,Product Description 2,Date,Sales Associate Name,Sales Manager Code,Ossalesman,Ordered Quantity,Net Sales,Fiscal Quarter,Quarter Week,Fiscal Year,State Code,Fiscal Month Name,Region,New Region,Named Owner,Training CAS,Pro CAS,CAE,Category,Top SE,TEP,BU
14934871,FIELDS CONSULTING GROUP INC        ,9458,IM LINK US                         ,RD1460,147278811,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,MIKE BENNETT HUGHES                ,AS,9009,1,230,3,3,2020,AZ,July     ,West,West,Justin Bachulak,Lipovsky,Bachulak,Barish,IML,0,#N/A,SMB
21835961,CENTRE TECHNOLOGIES INC            ,9458,IM LINK US                         ,RD1460,212806511,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,FRAN JAYNE          CA             ,CA,3756,1,226.11,3,3,2020,TX,July     ,Southeast,South Central,Scott Lipovsky,Lipovsky,Bugenhagen,Gould,IML,0,Bielawski,ACD
30100671,BAROAN TECHNOLOGIES INC            ,9458,IM LINK US                         ,RD1460,301904311,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,JOHN MANCUSO                       ,Y2,7458,1,-275,3,3,2020,NJ,July     ,Northeast,Northeast,Matthew Gorman,Klimek,Gorman,Trapp,IML,0,#N/A,Mid Tier VAR East
30361171,REABAH INC                         ,164Y,INGRAM MICRO TRAINING HP           ,2MK553,302080711,CLEARPASS ESSENTIALS CPE 6.5,REV. 16.41,7/18/2020,MELISSA FRISCH      TN             ,TN,MAJK,1,2225,3,3,2020,PA,July     ,Great Lakes,Mid-Atlantic,Renee Iovieno,Klimek,Bugenhagen,McKinley,IMT,#N/A,#N/A,Networking Security
30417092,SOS 24 SEVEN LLC,9458,IM LINK US                         ,RD1460,301249811,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,ANDY WALKER         Y2,Y2,B700,1,747.5,3,3,2020,MD,July     ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,Mid Tier VAR East
30417092,SOS 24 SEVEN LLC,9458,IM LINK US                         ,RD1460,301249911,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,ANDY WALKER         Y2,Y2,B700,1,387.5,3,3,2020,MD,July     ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,Mid Tier VAR East
30417092,SOS 24 SEVEN LLC,9458,IM LINK US                         ,RD1460,301033511,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,ANDY WALKER         Y2,Y2,B700,1,230,3,3,2020,MD,July     ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,Mid Tier VAR East
30417092,SOS 24 SEVEN LLC,9458,IM LINK US                         ,RD1460,301250211,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,ANDY WALKER         Y2,Y2,B700,1,140,3,3,2020,MD,July     ,Southeast,Mid-Atlantic,Eric McKinley,Klimek,Bugenhagen,McKinley,IML,#N/A,#N/A,Mid Tier VAR East
30641570,IT SOLUTIONS CONSULTING INC        ,9458,IM LINK US                         ,RD1460,301428511,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,MARK SPICER         Y2,Y2,9009,1,230,3,3,2020,PA,July     ,Great Lakes,Mid-Atlantic,Renee Iovieno,Klimek,Bugenhagen,McKinley,IML,0,Gruts,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40XDDTL11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,7/18/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,1633.83,3,3,2020,IN,July     ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40XDD9V11,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,7/18/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,528.45,3,3,2020,IN,July     ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40016604,BELL TECHLOGIX INC                 ,9458,IM LINK US                         ,RD1459,40XDVC911,IM LINK PLAN REQUEST           ,MINIMUM 2 HOURS SERVICE,7/18/2020,JEFFREY DILUCENTE                  ,Y2,MAHL,1,-480,3,3,2020,IN,July     ,Great Lakes,Great Lakes,Michael Beach,Genco,Gorman,Beach,IML,#N/A,#N/A,Mid Tier VAR East
40033473,CDW LOGISTICS INC                  ,9458,IM LINK US                         ,RD1460,40XDWGZ11,IM LINK IMPLEMENTT REQUEST     ,MINIMUM 2 HOURS SERVICE,7/18/2020,MIKE HURLEY                        ,J3,7308,1,11680,3,3,2020,IL,July     ,Midwest,Great Lakes,Matthew Gorman,Genco,Gorman,Beach,IML,0,#N/A,NSP
